Word,termFreq,docFreq
"正氣","11","5"
"每當","11","5"
"水域","11","4"
"永","11","6"
"永和","11","10"
"江山","11","6"
"決議案","11","1"
"沙","11","4"
"沿途","11","6"
"沿革","11","4"
"洪菊井","11","1"
"派任","11","3"
"浦城","11","3"
"浦港","11","2"
"海戰","11","2"
"海運","11","3"
"深厚","11","7"
"淵藪","11","10"
"添","11","5"
"清白堂","11","10"
"測","11","5"
"滾滾","11","5"
"演員","11","3"
"漢","11","5"
"漢影","11","2"
"澎湖廳志","11","2"
"烈嶼人","11","1"
"無從","11","8"
"照料","11","5"
"熱情","11","5"
"爭妍絜秀","11","10"
"物價","11","4"
"特有","11","6"
"猗歟盛哉","11","9"
"率領","11","4"
"王家","11","3"
"現狀","11","5"
"理解","11","5"
"生動","11","7"
"生命力","11","4"
"生物","11","4"
"用品","11","4"
"田畝","11","9"
"男人","11","5"
"留有","11","5"
"畝","11","3"
"當上","11","3"
"當前","11","2"
"痛","11","5"
"登科","11","5"
"發明","11","4"
"發願","11","4"
"盛會","11","4"
"直落","11","1"
"短短","11","5"
"石板","11","6"
"碉堡","11","6"
"碩望","11","10"
"碩果僅存","11","4"
"祇要","11","3"
"神奇","11","8"
"禍福","11","6"
"福建人","11","3"
"禮監","11","1"
"秦","11","5"
"積蓄","11","5"
"竟遍","11","10"
"築城","11","7"
"糖","11","7"
"紅燈","11","1"
"綻放","11","10"
"綿延","11","5"
"編修","11","3"
"編組","11","1"
"總隊","11","1"
"置同安縣","11","10"
"置管","11","10"
"羅灣","11","3"
"美德","11","4"
"義","11","5"
"耆宿","11","5"
"聘","11","6"
"聯合會","11","1"
"肯","11","6"
"腹部","11","3"
"自負","11","10"
"至正","11","10"
"航行","11","3"
"苗栗","11","2"
"荒瘠","11","10"
"荷蘭人","11","4"
"華沙","11","1"
"華灣輪","11","1"
"蒞金","11","2"
"蔡守愚","11","3"
"蕃衍","11","2"
"薄","11","6"
"薛令之","11","1"
"藏","11","6"
"處事","11","2"
"處在","11","6"
"虛","11","5"
"衙門","11","4"
"裁","11","5"
"西嶼","11","1"
"見方","11","6"
"言行","11","3"
"計數","11","10"
"設法","11","5"
"許坑","11","3"
"許水德","11","1"
"評價","11","4"
"説來","11","6"
"談話","11","5"
"謁","11","2"
"譯","11","3"
"豎","11","5"
"豐蓮","11","3"
"財","11","5"
"財力","11","4"
"貧","11","6"
"貪","11","3"
"貴島","11","10"
"買賣","11","4"
"費用","11","3"
"資","11","5"
"趁","11","8"
"足可","11","9"
"輒","11","6"
"輔導","11","5"
"輕易","11","5"
"轉爲","11","6"
"辛氏","11","3"
"農家","11","4"
"逃秦","11","10"
"通政使","11","1"
"逝","11","4"
"進犯","11","1"
"逼","11","6"
"逾","11","3"
"遇事","11","2"
"道德","11","5"
"遠離","11","5"
"遷到","11","6"
"邊陲","11","3"
"鄉務","11","2"
"金帛","11","3"
"金榮華","11","1"
"金陵","11","2"
"銷售","11","2"
"鎮壓","11","4"
"長房","11","4"
"門市","11","1"
"開會","11","10"
"閒聊","11","2"
"閩王","11","4"
"陌生","11","5"
"限於","11","6"
"陳桂記","11","1"
"陳淵率","11","10"
"陶淵明","11","10"
"陸地","11","6"
"陽","11","4"
"隸金門","11","10"
"雄","11","4"
"雜交","11","1"
"雲","11","5"
"靈骨","11","3"
"青岐","11","3"
"面向","11","6"
"順序","11","4"
"預算","11","4"
"領袖","11","4"
"顯靈","11","4"
"風情","11","6"
"飛鴉","11","3"
"駐足","11","9"
"騷擾","11","5"
"驕傲","11","5"
"體會","11","6"
"體裁","11","3"
"高齡","11","3"
"鬼神","11","4"
"魏","11","5"
"鷺島","11","2"
"黃家","11","2"
"黃昏","11","8"
"鼓舞","11","4"
"齣","11","2"
"(7)","10","4"
"/","10","3"
"0","10","4"
"000","10","10"
"150.45","10","10"
"1958年","10","1"
"1960年","10","1"
"1992","10","1"
"1994年版","10","1"
"2-","10","2"
"23","10","2"
"29","10","3"
"36","10","3"
"J","10","5"
"O","10","4"
"―","10","1"
"○2","10","1"
"○4","10","1"
"一九三八年","10","1"
"一九八二年","10","1"
"一二九七年","10","9"
"一六八三年","10","4"
"一六六二年","10","4"
"一百三十餘","10","10"
"一級","10","4"
"一面","10","5"
"三代","10","7"
"三十九","10","4"
"三品","10","1"
"上山","10","6"
"上庫","10","2"
"不同於","10","4"
"不爲","10","4"
"不行","10","3"
"不顧","10","4"
"丞駐","10","10"
"中秋","10","5"
"丶同安","10","2"
"丶后浦","10","1"
"主壇","10","1"
"乃至","10","3"
"乘機","10","2"
"九七六年","10","10"
"九九草","10","10"
"也爲","10","4"
"乾坤","10","3"
"亂離","10","10"
"二十四年","10","4"
"二十萬","10","5"
"二千","10","4"
"二崁村","10","1"
"二樓","10","3"
"五0年代","10","1"
"五萬","10","5"
"交界","10","3"
"京城","10","4"
"介述","10","1"
"付出","10","4"
"以南","10","4"
"伸展","10","10"
"佚忘","10","10"
"使然","10","4"
"來年","10","2"
"供應地","10","10"
"依舊","10","5"
"侯","10","4"
"俗傳","10","5"
"俗諺云","10","2"
"保生","10","4"
"保證","10","4"
"個性","10","3"
"倭","10","4"
"做好","10","6"
"做生意","10","4"
"停","10","5"
"停泊","10","4"
"停火","10","1"
"偶爾","10","5"
"傳爲","10","7"
"傷亡","10","2"
"僑居","10","3"
"僑胞","10","3"
"僻遠","10","1"
"優良","10","4"
"先輩","10","3"
"光祿寺","10","1"
"八閩","10","2"
"公墓","10","3"
"公宗祠","10","2"
"公教","10","4"
"公開","10","4"
"六丶","10","3"
"六十七年","10","2"
"共和國","10","3"
"兵災","10","2"
"兵部","10","4"
"典禮","10","3"
"冊","10","5"
"出席","10","4"
"刀","10","5"
"分化","10","2"
"分散","10","6"
"分行","10","2"
"分述","10","4"
"分離","10","4"
"初三日","10","3"
"初九","10","4"
"初九日","10","2"
"初級","10","3"
"別館","10","1"
"制藝","10","10"
"刻印","10","1"
"劉","10","3"
"勞動力","10","2"
"北上","10","4"
"北側","10","2"
"北平","10","2"
"北部","10","4"
"匯聚","10","10"
"區域史","10","9"
"千古","10","1"
"千萬","10","6"
"卅八年","10","2"
"午時","10","2"
"南島","10","1"
"危險","10","5"
"即為","10","4"
"參見","10","1"
"友人","10","1"
"受制於","10","3"
"古物","10","3"
"古金門","10","10"
"另方面","10","3"
"可資","10","6"
"台灣人","10","3"
"吃到","10","2"
"各人","10","4"
"合併","10","6"
"合力","10","5"
"合喙鳴","10","8"
"同令司","10","10"
"同屬","10","2"
"名儒","10","9"
"后水頭","10","3"
"吳丶","10","5"
"周公","10","3"
"周恩來","10","1"
"咸淳","10","10"
"商店","10","4"
"善","10","6"
"善男信女","10","5"
"喪事","10","3"
"單一","10","4"
"嘉定","10","10"
"嘉議","10","2"
"嘗試","10","5"
"嘛","10","2"
"器官","10","4"
"因索","10","2"
"因著","10","2"
"國務院","10","2"
"國史","10","9"
"國防部長","10","2"
"地盤","10","3"
"坪","10","4"
"執","10","3"
"堰","10","9"
"士民","10","4"
"壯丁","10","4"
"外出","10","5"
"外地","10","6"
"外無","10","10"
"外遷","10","7"
"多故","10","4"
"大字","10","4"
"大規模","10","3"
"天命","10","3"
"太宗","10","6"
"夫家","10","2"
"失落","10","2"
"奇稱","10","10"
"奠定","10","4"
"好兄弟","10","3"
"好壞","10","2"
"威靈","10","6"
"婚喪喜慶","10","4"
"婦道","10","3"
"嫁妝","10","1"
"孕育","10","4"
"字體","10","3"
"存目","10","10"
"孤","10","6"
"孤立","10","5"
"學甲","10","1"
"完美","10","4"
"官方","10","5"
"宜人","10","3"
"客戶","10","1"
"家家戶戶","10","5"
"家眷","10","3"
"寇","10","2"
"專","10","7"
"專著","10","10"
"對付","10","2"
"小三通","10","3"
"小嶝","10","3"
"少小","10","1"
"少見","10","5"
"尚且","10","5"
"局面","10","5"
"居習","10","10"
"層次","10","5"
"山西","10","3"
"崇祀","10","4"
"崛起","10","4"
"巡按","10","3"
"巡檢","10","4"
"工","10","5"
"左營","10","4"
"巨巖","10","10"
"已故","10","3"
"席","10","3"
"平","10","3"
"幹事","10","4"
"幽情","10","5"
"幾十","10","5"
"度過","10","1"
"座右銘","10","2"
"廟祠","10","10"
"廟貌","10","4"
"廣義","10","3"
"廣西","10","4"
"建浯洲場","10","10"
"廿一","10","4"
"廿二日","10","3"
"弓丈量","10","9"
"引用","10","5"
"張公","10","3"
"張姓","10","4"
"張家","10","3"
"強大","10","4"
"强風","10","1"
"形塑","10","3"
"律師","10","1"
"後寮","10","1"
"徐萬福","10","1"
"得來","10","7"
"得力","10","3"
"從不","10","4"
"循序漸進","10","2"
"微","10","6"
"德宗","10","5"
"忠義","10","3"
"思古","10","5"
"思念","10","5"
"意涵","10","10"
"愛國","10","4"
"感於","10","2"
"感歎","10","1"
"慎重","10","4"
"慢","10","4"
"懂","10","3"
"戍守","10","5"
"成功村","10","4"
"成熟","10","5"
"戰騎","10","10"
"戲餘草","10","10"
"技藝","10","5"
"投人","10","5"
"抵達","10","4"
"抽","10","5"
"指標","10","4"
"挺爲","10","8"
"授權","10","1"
"推廣","10","5"
"推斷","10","5"
"撤裁","10","10"
"撰寫","10","3"
"撿","10","4"
"擁抱","10","10"
"擅","10","10"
"操作","10","5"
"支出","10","3"
"收歸","10","10"
"收錄","10","6"
"放映師","10","1"
"敕封","10","4"
"散落","10","2"
"整齊","10","7"
"文化觀","10","10"
"斬","10","4"
"斯時","10","3"
"新娘","10","5"
"新式","10","6"
"新竹","10","4"
"旅台","10","3"
"旅汶","10","1"
"旋踵","10","10"
"日儒林。","10","10"
"日昌","10","10"
"日本人","10","3"
"明尚書","10","10"
"明隆慶","10","3"
"昔時","10","7"
"星君","10","1"
"時值","10","6"
"時日","10","6"
"時時","10","7"
"暫時","10","5"
"書寫","10","5"
"曼谷","10","1"
"曾孫","10","3"
"會元","10","5"
"有云","10","6"
"有待","10","6"
"有心","10","5"
"有精於","10","10"
"本領","10","2"
"李赫","10","10"
"東京","10","3"
"東北風","10","3"
"東林","10","3"
"林占梅","10","1"
"林爽文","10","4"
"林豪","10","1"
"核准","10","4"
"根據地","10","4"
"森林","10","2"
"榕齊射法","10","10"
"欣慰","10","2"
"欽賜","10","2"
"歆羨","10","10"
"正殿","10","4"
"正統","10","4"
"正錄","10","10"
"武士","10","3"
"武帝","10","3"
"歷史性","10","6"
"歷時","10","6"
"歷練","10","10"
"殖民地","10","1"
"殲","10","5"
"比肩接踵","10","10"
"氏","10","2"
"民意","10","3"
"民政廳","10","10"
"民軍","10","10"
"水道","10","2"
"江西","10","5"
"治理","10","3"
"法律","10","7"
"洛坤府","10","1"
"活力","10","5"
"流動","10","3"
"海日","10","1"
"涙","10","4"
"淡忘","10","10"
"混融出","10","10"
"淹","10","4"
"清廉","10","4"
"清水","10","4"
"清白","10","3"
"湖前村","10","3"
"源","10","2"
"溫州","10","3"
"滄海","10","5"
"滅","10","7"
"滿清","10","6"
"澎湖島","10","1"
"激戰","10","2"
"火力","10","3"
"烏崁","10","1"
"焚香","10","2"
"無窮","10","3"
"無限","10","4"
"煙","10","5"
"爭執","10","5"
"爰","10","4"
"爲官","10","4"
"特地","10","4"
"牽牛","10","2"
"犯","10","5"
"王丶","10","3"
"王船","10","1"
"現址","10","5"
"生化","10","1"
"生子","10","3"
"生性","10","4"
"用具","10","3"
"田浦","10","2"
"男方","10","1"
"留存","10","5"
"略料","10","10"
"異域","10","2"
"當初","10","5"
"登記","10","4"
"白色","10","6"
"盛冠","10","10"
"盡力","10","3"
"目","10","5"
"相望","10","3"
"真實","10","5"
"真德秀","10","10"
"眼光","10","6"
"眼睛","10","3"
"短期","10","4"
"石壁","10","4"
"砌成","10","6"
"研究室","10","4"
"碑石","10","5"
"碧湖","10","2"
"祖厝\t","10","1"
"祖師","10","2"
"神態","10","4"
"禁止","10","5"
"福氣","10","3"
"移墾","10","10"
"移植","10","6"
"移灌口","10","10"
"移至","10","5"
"移馬巷","10","10"
"程論","10","10"
"稱讚","10","3"
"空白","10","3"
"穿著","10","5"
"竟成","10","10"
"管","10","7"
"箭","10","3"
"精巧","10","2"
"約略","10","5"
"紛到","10","10"
"結構性","10","3"
"絕美","10","10"
"經學見重","10","10"
"維繫","10","5"
"縮影本","10","10"
"縱觀","10","10"
"總策畫","10","10"
"總面積","10","2"
"繞境","10","3"
"置於","10","5"
"美好","10","4"
"羣體","10","3"
"翔風里","10","4"
"翰苑","10","10"
"翻","10","7"
"翻修","10","6"
"老人家","10","3"
"老鼠","10","2"
"而今","10","4"
"聖地","10","10"
"聘請","10","6"
"聚集","10","4"
"聲華龢楙","10","10"
"脈動","10","1"
"自從","10","6"
"自成","10","5"
"自身","10","5"
"興化","10","5"
"興起","10","5"
"舉家","10","6"
"舊時","10","5"
"舊有","10","5"
"舞","10","10"
"花崗","10","3"
"苦難","10","4"
"英勇","10","4"
"英坑","10","3"
"草闢","10","10"
"莫不","10","5"
"莫定","10","2"
"華里","10","2"
"萬餘","10","3"
"落在","10","3"
"薄餅","10","3"
"藥房","10","1"
"蜚聲遐邇","10","10"
"蟻害","10","1"
"街坊","10","10"
"表徵","10","2"
"表演","10","5"
"袁人。","10","1"
"西村","10","6"
"西浦頭","10","5"
"見聞錄","10","4"
"視察","10","3"
"親臨","10","5"
"觀風","10","10"
"訂盟","10","10"
"記得","10","4"
"許鐘斗","10","2"
"詩云","10","3"
"詩稿","10","10"
"詳情","10","4"
"談到","10","5"
"談及","10","3"
"請求","10","5"
"講師","10","3"
"識字","10","4"
"譬喻","10","3"
"議員","10","3"
"議題","10","3"
"護佑","10","5"
"讀出","10","9"
"貢","10","5"
"貧窮","10","4"
"賺錢","10","3"
"走過","10","4"
"跑到","10","5"
"跟隨","10","6"
"踏石司","10","10"
"蹈海","10","10"
"身材","10","3"
"身邊","10","3"
"軍事面","10","10"
"軍援","10","3"
"較少","10","5"
"輦","10","2"
"輸納戶鈔","10","9"
"辦過","10","10"
"迭","10","7"
"追逐戰","10","10"
"逐","10","5"
"通史","10","2"
"連年","10","5"
"進程","10","4"
"運氣","10","3"
"過分","10","2"
"遠近","10","4"
"適逢","10","5"
"遲","10","4"
"遷徙到","10","9"
"遷葬","10","3"
"選爲","10","3"
"選用","10","5"
"避居地","10","10"
"避秦","10","10"
"邊緣","10","5"
"邪魔","10","1"
"鄉紳","10","5"
"鄭經鎮","10","10"
"酬神","10","3"
"采風","10","3"
"金門士卒","10","10"
"金門賢厝","10","2"
"金飾","10","1"
"錯","10","4"
"錯誤","10","6"
"鍾靈毓秀","10","9"
"鎖鑰","10","10"
"長久","10","5"
"門楣","10","6"
"間題","10","5"
"闢墾","10","10"
"防空","10","3"
"阻擋","10","6"
"陳廷佐","10","10"
"陳淵來","10","3"
"陳維藩","10","1"
"陳設","10","3"
"陸委會","10","2"
"隊員","10","4"
"隨便","10","4"
"隸","10","3"
"雄厚","10","3"
"雕像","10","5"
"雷蘭莪","10","1"
"面容","10","10"
"鞋","10","2"
"頃","10","3"
"題刻","10","4"
"顧客","10","3"
"顯露","10","9"
"風氣","10","7"
"風雞","10","1"
"飽歷","10","10"
"餓","10","2"
"餵","10","6"
"馬侯","10","4"
"馬山","10","5"
"駛","10","4"
"驅除","10","2"
"高粱酒","10","4"
"鯉魚精","10","1"
"麾下","10","3"
"黃守恭","10","3"
"黃安石","10","1"
"黃逸所","10","3"
"黯","10","1"
"鼠疫","10","5"
"龍井鄉","10","1"
"龍鳳宮","10","3"
"龔鵬","10","9"
"10月","9","2"
"11.29","9","1"
"1677年","9","9"
"1970年代","9","1"
"26","9","2"
"30","9","2"
"40","9","2"
"474","9","9"
"910","9","9"
"9月","9","2"
"F","9","1"
"Shanin","9","1"
"®民","9","1"
"○5","9","1"
"○6","9","1"
"一九七五年","9","1"
"一九四一年","9","1"
"一九四七年","9","1"
"一八","9","2"
"一六六三年","9","3"
"一味","9","2"
"一家人","9","4"
"一角","9","4"
"丁香","9","1"
"七七","9","3"
"七十五年","9","6"
"三十一日","9","2"
"三十二年","9","4"
"三百餘","9","4"
"上任","9","2"
"上將","9","2"
"下莊","9","3"
"不予","9","5"
"不堪","9","6"
"不孝","9","2"
"不得已","9","5"
"不清","9","7"
"不肯","9","5"
"不能不","9","3"
"世襲","9","2"
"丘陵","9","5"
"中庭","9","4"
"中文系","9","2"
"中斷","9","3"
"中正","9","4"
"中舉","9","3"
"中蘭","9","5"
"中途","9","5"
"丶獻","9","3"
"丶艋舺","9","2"
"丶馬祖","9","1"
"主公","9","6"
"主權","9","1"
"主辦","9","3"
"乾","9","5"
"事業體","9","1"
"二十六年","9","6"
"五十八","9","2"
"五十六","9","5"
"享年","9","3"
"亮","9","5"
"人為","9","3"
"人選","9","4"
"介入","9","3"
"仔細","9","6"
"代價","9","5"
"代理人","9","1"
"代表作","9","2"
"仿","9","5"
"來犯","9","5"
"來金","9","4"
"例外","9","6"
"便有","9","6"
"俎豆","9","2"
"俗語","9","3"
"信任","9","4"
"信念","9","7"
"修葺","9","3"
"修補","9","1"
"個偶然","9","9"
"倒是","9","4"
"倡導","9","7"
"傳至","9","5"
"傳述","9","2"
"僑眷","9","2"
"優先","9","3"
"優劣","9","3"
"允許","9","5"
"元旦","9","3"
"兇猛","9","2"
"內心","9","4"
"兩旁","9","6"
"八丶","9","3"
"公告","9","3"
"公報","9","2"
"公學","9","1"
"公宮","9","4"
"公文","9","3"
"公案","9","2"
"公雞","9","1"
"兵事","9","4"
"兹","9","3"
"再一次","9","3"
"冥紙","9","4"
"出人","9","3"
"出仕","9","4"
"出土","9","5"
"出走","9","3"
"分區","9","4"
"分子","9","3"
"分徵","9","9"
"分明","9","2"
"刑部","9","5"
"列入","9","5"
"別名","9","2"
"到來","9","5"
"副業","9","1"
"劉松藩","9","1"
"功德","9","4"
"加深","9","5"
"加速","9","5"
"劫","9","3"
"勇敢","9","5"
"勇於","9","3"
"勤勉","9","2"
"勾結","9","3"
"北伐","9","3"
"十一年","9","4"
"南門里","9","3"
"印章","9","5"
"厝燈","9","2"
"原爲","9","5"
"取向","9","4"
"取消","9","4"
"受命","9","4"
"古友軒","9","1"
"古城","9","3"
"古董","9","2"
"召","9","3"
"召軍","9","1"
"可行","9","5"
"史籍","9","3"
"吃飽","9","2"
"合乎","9","5"
"名將","9","4"
"名詞","9","4"
"吐","9","6"
"君子","9","5"
"吳三桂","9","1"
"呂丶","9","2"
"呂姓","9","3"
"周文王","9","2"
"員工","9","4"
"唐貞元","9","2"
"唱","9","4"
"商旅","9","4"
"善信","9","1"
"單獨","9","4"
"單純","9","6"
"喻","9","4"
"器物","9","4"
"嚴格","9","7"
"四十六","9","4"
"回想","9","9"
"回金","9","3"
"回饋","9","5"
"因之","9","6"
"因緣","9","4"
"國文","9","2"
"圍","9","4"
"圍堵","9","3"
"園","9","7"
"土壤","9","5"
"土耳","9","9"
"在外","9","3"
"地上","9","7"
"址","9","5"
"坦磊","9","8"
"埭","9","8"
"基層","9","5"
"堅強","9","5"
"報答","9","4"
"場地","9","3"
"墳","9","4"
"墳墓","9","4"
"壁","9","5"
"士人","9","4"
"士兵","9","6"
"壯麗","9","4"
"外家","9","2"
"多麼","9","5"
"大師","9","6"
"大暈","9","2"
"大業","9","3"
"大權","9","2"
"大膽島","9","2"
"大金","9","1"
"大開","9","2"
"天天","9","3"
"太文山麓","9","9"
"夫人世","9","9"
"奇蹟","9","4"
"奏請","9","3"
"奔波","9","3"
"女方","9","1"
"妙","9","5"
"姓源","9","2"
"嬰兒","9","3"
"孔子","9","4"
"學堂","9","5"
"學士","9","2"
"學府","9","4"
"守恭","9","3"
"安溪","9","3"
"宋帝昺","9","1"
"定義","9","3"
"客廳","9","2"
"宮閨","9","9"
"害怕","9","4"
"寄託","9","5"
"富庶","9","4"
"實物","9","3"
"寬廣","9","6"
"對手","9","5"
"小皚","9","1"
"小盈嶺","9","1"
"尚義","9","5"
"屆時","9","6"
"山賊","9","1"
"巍峨","9","5"
"巡","9","6"
"工友","9","3"
"差不多","9","6"
"師生","9","4"
"帶領","9","3"
"常年","9","2"
"常時","9","2"
"常用語","9","1"
"幕","9","4"
"幕園","9","3"
"幕後","9","3"
"幻想","9","1"
"府城","9","2"
"廂房","9","5"
"廢除","9","6"
"廿三日","9","3"
"廿九","9","2"
"廿二","9","2"
"廿八","9","3"
"廿四","9","3"
"弄","9","4"
"引述","9","3"
"弟弟","9","4"
"強迫","9","3"
"後界","9","2"
"得主","9","1"
"從來","9","5"
"從小","9","3"
"從旁","9","2"
"御馬監","9","1"
"復國墩","9","5"
"復稅","9","8"
"徵鹽","9","9"
"心戰","9","2"
"志節","9","4"
"忠實","9","3"
"悲情","9","3"
"情結","9","2"
"情誼","9","3"
"想法","9","5"
"想見","9","4"
"想起","9","6"
"意志","9","5"
"意念","9","5"
"慶和發","9","1"
"慷慨","9","2"
"憑弔","9","4"
"我方","9","1"
"戰士","9","5"
"戰艦","9","2"
"戲水","9","2"
"戲院","9","3"
"手持","9","5"
"手法","9","4"
"打下","9","4"
"找出","9","4"
"找尋","9","6"
"投注","9","5"
"折","9","3"
"拖","9","5"
"招牌","9","3"
"指揮官","9","4"
"指揮所","9","3"
"挑選","9","4"
"採行","9","4"
"採購","9","5"
"探親船","9","1"
"接著","9","6"
"推出","9","4"
"推崇","9","6"
"提前","9","4"
"換言之","9","9"
"援助","9","3"
"摸索","9","2"
"撤銷","9","3"
"撫","9","3"
"擁","9","4"
"操縱","9","3"
"擺在","9","4"
"攜帶","9","5"
"收回","9","3"
"收穫","9","5"
"收集","9","4"
"攻取","9","3"
"政","9","4"
"敵軍","9","3"
"數目","9","5"
"文石","9","1"
"斐然","9","3"
"斗","9","4"
"斜","9","5"
"施","9","5"
"旁邊","9","6"
"族羣","9","7"
"旗幟","9","3"
"早上","9","7"
"旺盛","9","5"
"星馬","9","1"
"春天","9","2"
"昭穆","9","3"
"時有","9","3"
"晨風","9","1"
"曾官","9","2"
"有助於","9","4"
"有名","9","4"
"有餘","9","6"
"朕","9","2"
"李丶","9","3"
"李光前","9","5"
"李府","9","2"
"東側","9","3"
"東寧","9","2"
"東嶽","9","2"
"東衛","9","2"
"東門里","9","4"
"林钎","9","1"
"柴","9","4"
"梗概","9","3"
"楹聯","9","5"
"構工","9","4"
"檳城","9","1"
"權","9","5"
"權益","9","3"
"欠","9","4"
"次日","9","5"
"歌仔戲","9","3"
"歐峇志","9","1"
"止於","9","3"
"正常","9","4"
"正德","9","3"
"步驟","9","4"
"歸鄉","9","2"
"歿後","9","3"
"殆","9","3"
"母子","9","2"
"毒","9","5"
"氏族篇","9","2"
"民風","9","8"
"水利","9","5"
"汀州","9","3"
"池塘","9","3"
"汽車","9","6"
"沈","9","5"
"法力","9","3"
"法術","9","2"
"泥土","9","4"
"洪姓","9","2"
"派系","9","4"
"流芳","9","4"
"流通","9","4"
"浪子","9","2"
"浸淫","9","2"
"涉","9","2"
"深切","9","4"
"深度","9","5"
"淺灘","9","5"
"清破","9","9"
"清音","9","8"
"港灣","9","3"
"游擊隊","9","3"
"湛詩賦","9","9"
"漢影雲根","9","3"
"灰","9","6"
"為主","9","2"
"烘爐","9","1"
"熙豐","9","9"
"營生","9","2"
"爭吵","9","1"
"爾","9","3"
"物產","9","3"
"猛虎","9","4"
"獨具","9","5"
"王俊凱","9","1"
"瑰寶","9","3"
"瓦解","9","3"
"甚而","9","3"
"甜","9","4"
"生態","9","5"
"生根","9","2"
"生聚","9","5"
"產品","9","5"
"產量","9","3"
"用意","9","5"
"用途","9","5"
"異數","9","3"
"當日","9","4"
"疏散","9","3"
"登岸","9","4"
"發佈","9","3"
"發酵","9","1"
"白銀","9","3"
"皇太子","9","1"
"皇帝娘","9","1"
"盜賊","9","6"
"盧","9","3"
"目睹","9","6"
"相差","9","6"
"省長","9","2"
"看待","9","5"
"眷屬","9","4"
"督黔疏草","9","9"
"知泉","9","9"
"知縣","9","3"
"石星","9","3"
"破解","9","2"
"礁家","9","1"
"祖宗","9","5"
"祖箱","9","1"
"神宗","9","4"
"祭葬","9","4"
"福德","9","4"
"福王","9","1"
"禮數","9","2"
"科員","9","2"
"秤","9","2"
"移民潮","9","2"
"程序","9","5"
"種類","9","7"
"稱得上","9","2"
"稱道","9","4"
"稻田","9","2"
"穆然","9","9"
"積","9","5"
"空地","9","3"
"筆記","9","5"
"節日","9","5"
"篇載","9","1"
"簡易","9","5"
"粗","9","5"
"精華","9","4"
"粿","9","2"
"紀事","9","3"
"紀念碑","9","3"
"紀念館","9","3"
"約束","9","3"
"紅色","9","5"
"細","9","4"
"組合","9","3"
"結盟","9","4"
"統制","9","2"
"綏德鄉","9","4"
"維生","9","4"
"線路","9","2"
"編制","9","3"
"練兵","9","3"
"縣立","9","6"
"縱深","9","2"
"罪","9","4"
"署","9","3"
"美方","9","2"
"翌","9","2"
"翌日","9","4"
"翠阜","9","8"
"老年","9","3"
"老年人","9","3"
"考取","9","3"
"聖嗣","9","1"
"聖母","9","6"
"肅清","9","5"
"育黌","9","9"
"自主","9","4"
"自主性","9","3"
"自家","9","4"
"自衛隊","9","2"
"舉凡","9","4"
"舊址","9","5"
"舊志","9","5"
"船舶","9","4"
"英靈","9","4"
"荒廢","9","5"
"荒涼","9","5"
"莒光樓","9","2"
"莫下","9","1"
"萃","9","3"
"萬貴妃","9","1"
"萵","9","2"
"落實","9","3"
"落田","9","3"
"落腳","9","2"
"葉章塔","9","1"
"董事會","9","5"
"董颺先","9","5"
"蒼巒","9","8"
"薛祖森","9","2"
"薨","9","4"
"藉助","9","3"
"蘇丶","9","6"
"蘇俄","9","1"
"蜿蜒","9","7"
"血脈","9","3"
"行政院長","9","4"
"衍生","9","7"
"補習","9","1"
"裝飾","9","5"
"裡頭","9","2"
"褒忠祠","9","1"
"西吳","9","3"
"西園村","9","4"
"要點","9","5"
"規則","9","4"
"親家","9","2"
"觀光化","9","1"
"訂定","9","6"
"許可","9","3"
"詢","9","4"
"詩書","9","4"
"詼諧","9","2"
"説到","9","3"
"説詞","9","3"
"講述人","9","1"
"警告","9","3"
"變異","9","3"
"讚","9","1"
"貢生","9","3"
"貨品","9","3"
"資訊","9","4"
"賜福","9","4"
"贊","9","2"
"走私","9","4"
"走路","9","4"
"趕快","9","5"
"身價","9","5"
"身在","9","5"
"轄屬","9","1"
"轉向","9","6"
"轉型","9","5"
"辛卯","9","3"
"辛酸","9","3"
"辟","9","3"
"辭","9","7"
"農夫","9","4"
"農民","9","3"
"逃亡","9","4"
"造產","9","8"
"連同","9","5"
"週","9","6"
"過後","9","5"
"過於","9","6"
"適合","9","5"
"適應","9","4"
"遯庵","9","9"
"遺憾","9","5"
"邀請","9","2"
"邁向","9","5"
"邏輯","9","2"
"郊","9","2"
"鄉音","9","2"
"鄧小平","9","2"
"鄭古悅","9","1"
"配","9","4"
"重返","9","5"
"金星輪","9","3"
"金榜山","9","2"
"金西","9","4"
"金門所","9","4"
"金門料","9","3"
"金門科甲","9","9"
"金門箱","9","1"
"銀行家","9","1"
"銅","9","4"
"鋸木廠","9","1"
"錄","9","3"
"鐘","9","3"
"鐫","9","3"
"鐵筆","9","9"
"钎","9","1"
"門神","9","1"
"閃閃","9","4"
"閩人","9","4"
"閩帝","9","9"
"闢建","9","3"
"阻止","9","2"
"降低","9","4"
"陪同","9","5"
"陳丶","9","5"
"陳永華","9","2"
"陳淵來浯","9","2"
"陳金杯","9","1"
"階層","9","4"
"雙手","9","5"
"雙重","9","5"
"雜貨","9","1"
"雜貨店","9","3"
"零蘭莪","9","1"
"雷","9","5"
"震動","9","4"
"靈氣","9","4"
"青岐村","9","2"
"靖","9","3"
"靠近","9","6"
"順便","9","5"
"頊裔","9","1"
"頒賜","9","2"
"頒贈","9","2"
"領土","9","3"
"風味","9","5"
"風水地","9","2"
"飛機","9","3"
