Word,termFreq,docFreq
"消除","7","5"
"淡","7","3"
"深諳","7","3"
"淹沒","7","3"
"清剿","7","2"
"清洗","7","2"
"清源","7","2"
"渤海","7","2"
"港道","7","3"
"渴望","7","3"
"湄洲","7","2"
"湖廣","7","3"
"湖西鄉","7","1"
"湯文昊","7","1"
"溝","7","5"
"溫","7","4"
"溯","7","3"
"溺死","7","5"
"滔洲","7","1"
"滴","7","4"
"漁撈","7","3"
"漁村","7","5"
"潮流","7","3"
"激起","7","4"
"灰泥","7","1"
"炎帝","7","2"
"無以","7","3"
"無名","7","3"
"無常","7","4"
"熟識","7","4"
"熬","7","2"
"熱","7","4"
"熱中","7","2"
"熱愛","7","4"
"熹","7","1"
"燕尾","7","4"
"爭端","7","2"
"爲名","7","5"
"爲文","7","5"
"爲氏","7","2"
"爲民","7","4"
"爲蕞爾島地","7","7"
"爲過","7","7"
"牧馬侯祠","7","3"
"特派員","7","3"
"特產","7","4"
"特點","7","1"
"牽制","7","1"
"牽動","7","2"
"狹小","7","6"
"獨力","7","4"
"獨自","7","4"
"獲悉","7","4"
"獸","7","1"
"獻策","7","2"
"玉","7","4"
"玉璽","7","2"
"王位","7","1"
"王公","7","2"
"王文邦","7","1"
"王朝","7","2"
"王潮","7","2"
"理事會","7","2"
"生氣","7","3"
"甲午","7","5"
"甲庚","7","2"
"界","7","4"
"留居","7","2"
"畫面","7","3"
"異邦","7","1"
"當即","7","5"
"當道","7","2"
"疾","7","5"
"疾病","7","3"
"病人","7","3"
"發展到","7","4"
"發言人","7","1"
"百貨","7","3"
"皇妣","7","1"
"皇明","7","2"
"盞","7","4"
"盧勗吾","7","7"
"目的地","7","4"
"相公","7","2"
"相反","7","3"
"相對於","7","4"
"相當於","7","2"
"相遇","7","4"
"省會","7","1"
"省立","7","3"
"眺望","7","3"
"眾","7","4"
"矛盾性","7","1"
"知州","7","3"
"石井江","7","1"
"石柱","7","4"
"石馬","7","3"
"砍伐","7","2"
"社論","7","2"
"祇好","7","1"
"祖上","7","2"
"祖祠","7","4"
"祝壽","7","2"
"祝福","7","1"
"神仙","7","2"
"神道","7","2"
"禁","7","3"
"禁建","7","1"
"福利","7","4"
"禮拜","7","4"
"禾山","7","2"
"秀麗","7","5"
"私立","7","3"
"秋天","7","5"
"秘書","7","4"
"移出","7","2"
"移殖","7","2"
"積翠","7","2"
"穩","7","4"
"空戰","7","1"
"突起","7","3"
"窮苦","7","3"
"立下","7","2"
"立刻","7","5"
"竹塹","7","2"
"笑話","7","3"
"符號","7","5"
"第二十八","7","1"
"築城","7","6"
"籌建","7","5"
"粗糙","7","4"
"精湛","7","5"
"精銳","7","2"
"紙幣","7","1"
"紙糊","7","1"
"紛","7","3"
"紫陽","7","1"
"累","7","3"
"結成","7","3"
"統戰","7","2"
"統稱","7","4"
"經貿","7","2"
"綠化","7","3"
"網絡","7","2"
"緊鄰","7","2"
"總校","7","7"
"總計","7","3"
"總隊長","7","1"
"繁華","7","4"
"繁複","7","5"
"繞","7","4"
"繪","7","4"
"纍纍","7","4"
"罷","7","4"
"羅厝","7","4"
"美援","7","3"
"群","7","4"
"老頭","7","2"
"而外","7","4"
"耐性","7","3"
"耽","7","4"
"耽守","7","1"
"聖","7","3"
"聰明","7","4"
"聲名","7","3"
"聲譽","7","3"
"聽説","7","4"
"股匪","7","3"
"股權","7","1"
"脫","7","4"
"腦","7","4"
"膽","7","2"
"臉部","7","4"
"臘月","7","3"
"自序","7","3"
"舅家","7","2"
"與否","7","3"
"舒服","7","4"
"航空","7","4"
"船艦","7","2"
"艇","7","3"
"艦艇","7","3"
"莊","7","3"
"莒","7","4"
"莖","7","6"
"莠民","7","1"
"莪州","7","1"
"莫大","7","5"
"華中","7","2"
"華商","7","1"
"落後","7","6"
"落雨","7","3"
"葉漢水","7","1"
"蒙","7","4"
"蔡金福","7","1"
"蔭","7","3"
"藉口","7","3"
"蘇姓","7","2"
"虧","7","5"
"蝦","7","2"
"融合","7","4"
"行情","7","2"
"行走","7","4"
"術","7","3"
"衝","7","4"
"衣食","7","3"
"表情","7","3"
"裝備","7","3"
"製品","7","3"
"製造廠","7","2"
"西嶼鄉","7","2"
"西衛","7","1"
"西門里","7","4"
"見聞","7","4"
"親族","7","5"
"親身","7","4"
"覺","7","4"
"觀光客","7","3"
"觀德堂","7","4"
"解散","7","5"
"解説","7","5"
"訓練班","7","2"
"設防","7","4"
"許家","7","3"
"許樂三","7","2"
"詢問","7","4"
"試驗","7","2"
"詩賦","7","3"
"誇大","7","4"
"誌載","7","2"
"語音","7","2"
"説出","7","4"
"課","7","3"
"請示","7","3"
"諒","7","2"
"謀求","7","4"
"講述人","7","1"
"譏笑","7","1"
"護國","7","1"
"護航","7","3"
"變幻","7","4"
"變異性","7","1"
"语嶼","7","1"
"負起","7","3"
"財團","7","3"
"貢糖","7","2"
"貧困","7","4"
"販賣","7","5"
"責","7","4"
"責備","7","1"
"貳","7","5"
"費時","7","2"
"資深","7","2"
"賜封","7","2"
"賺吃","7","1"
"購得","7","3"
"走來","7","2"
"起兵","7","3"
"起於","7","2"
"趕工","7","4"
"趙","7","6"
"趨向","7","3"
"跨過","7","1"
"踢","7","4"
"身世","7","3"
"身子","7","4"
"軌跡","7","4"
"軍事化","7","3"
"軍官","7","5"
"輕輕","7","3"
"輪船","7","2"
"輸進","7","1"
"轟炸","7","3"
"辛姓","7","2"
"辭官","7","3"
"農事","7","5"
"追溯","7","3"
"退回","7","3"
"送給","7","4"
"透露","7","3"
"途經","7","3"
"通往","7","2"
"通志","7","2"
"通政使","7","1"
"通訊錄","7","2"
"速度","7","3"
"連連","7","3"
"進香","7","3"
"逸","7","1"
"運河","7","3"
"運補","7","4"
"過人","7","6"
"過節","7","4"
"遵","7","3"
"遷回","7","4"
"遷建","7","5"
"選集","7","3"
"遺物","7","4"
"遺臣","7","3"
"邊際","7","2"
"那麼多","7","5"
"邦","7","1"
"郭堯齡","7","3"
"鄉規","7","1"
"鄉試","7","4"
"鄉間","7","5"
"鄰","7","2"
"配上","7","4"
"酒店","7","1"
"醮壇","7","2"
"里名","7","4"
"重創","7","2"
"重心","7","5"
"金民","7","1"
"金王爺","7","1"
"金紙舖","7","1"
"金腹","7","1"
"金酒","7","2"
"鉅子","7","1"
"銅山","7","3"
"銅砲","7","3"
"銜接","7","5"
"銷路","7","1"
"錫","7","2"
"鐫有","7","3"
"長兄","7","2"
"長江","7","4"
"門檻","7","4"
"門生","7","4"
"開口","7","4"
"開玩笑","7","3"
"閩南人","7","2"
"閩南式","7","5"
"關注","7","4"
"降清","7","3"
"陰謀","7","3"
"陳家","7","2"
"陳延益","7","1"
"陳志梧","7","1"
"陳炳容","7","2"
"陳芳歲","7","3"
"陳重光","7","1"
"陵墓","7","3"
"陶瓷","7","3"
"隧道","7","3"
"隱士","7","3"
"隱遯","7","7"
"隻身","7","5"
"雄偉","7","5"
"集合","7","6"
"雕飾","7","3"
"雙乳山","7","4"
"雙掛頭","7","1"
"雜錄","7","2"
"離職","7","3"
"離鄉","7","2"
"雪","7","3"
"雲集","7","4"
"電台","7","2"
"霽景","7","1"
"靈異","7","4"
"青睞","7","6"
"面目","7","4"
"頑皮","7","3"
"頭髮","7","4"
"頻頻","7","4"
"顏色","7","4"
"顯見","7","6"
"風伯","7","1"
"風向","7","5"
"風浪","7","4"
"風物","7","1"
"風王公","7","1"
"颶風","7","4"
"颺先","7","2"
"養育","7","3"
"饑荒","7","5"
"首都","7","2"
"香案","7","4"
"香爐","7","5"
"馬巷廳志","7","4"
"馳名","7","4"
"騰雲殿","7","1"
"骨","7","5"
"骨骸","7","2"
"高下","7","3"
"高宗","7","5"
"高峯","7","5"
"高甲戲","7","2"
"鬼煞","7","1"
"魂","7","5"
"鱉","7","2"
"鱟","7","3"
"鳳山","7","5"
"鴨蛋","7","3"
"鹽戶","7","2"
"鹽業","7","2"
"麻王爺","7","1"
"龍井","7","2"
"（1）","7","2"
"（2）","7","1"
"106","6","3"
"113","6","2"
"116","6","2"
"155","6","3"
"1953年","6","1"
"1979年版","6","1"
"1985年版","6","1"
"1987年版","6","1"
"1995年版","6","1"
"2.3","6","1"
"3.1","6","1"
"42","6","1"
"44","6","1"
"45","6","1"
"47","6","1"
"48","6","1"
"51","6","1"
"52","6","1"
"53","6","1"
"58","6","2"
"59","6","2"
"67","6","1"
"69","6","1"
"70","6","1"
"72","6","1"
"76","6","1"
"78","6","1"
"80","6","1"
"82","6","1"
"84","6","1"
"]","6","3"
"and","6","2"
"。然","6","2"
"一九","6","1"
"一九三三年","6","1"
"一九三九年","6","1"
"一九三二年","6","1"
"一九九O","6","5"
"一九二四年","6","1"
"一九六八年","6","1"
"一九六六年","6","1"
"一八四二年","6","1"
"一六五六年","6","2"
"一六四四年","6","2"
"一口氣","6","3"
"一般來説","6","3"
"一頭","6","3"
"七丶","6","3"
"七十二","6","5"
"七十二號","6","1"
"七十八年","6","3"
"七十六","6","3"
"七十年","6","4"
"三五","6","4"
"三兩","6","4"
"三八","6","4"
"三十四","6","2"
"三牲","6","2"
"三藩","6","2"
"上奏","6","4"
"上香","6","5"
"不克","6","4"
"不可或缺","6","5"
"不彰","6","4"
"不敵","6","3"
"不無","6","4"
"不爲","6","3"
"不畏","6","4"
"不足以","6","5"
"不輟","6","4"
"丕顯","6","2"
"世外桃源","6","5"
"世子","6","2"
"世孫","6","3"
"丘","6","4"
"丟","6","3"
"中國時報","6","2"
"中左所","6","2"
"中年","6","4"
"中式","6","2"
"中華日報","6","3"
"中街","6","1"
"丶惠安","6","3"
"丶林","6","2"
"丶湖","6","4"
"丶溪","6","2"
"之至","6","2"
"九丶","6","2"
"九八","6","1"
"也好","6","4"
"乾符","6","2"
"事端","6","2"
"事變","6","3"
"二一","6","3"
"互信","6","2"
"互惠","6","3"
"五十三年","6","2"
"五軍","6","1"
"五金","6","2"
"亟","6","2"
"交","6","4"
"交由","6","3"
"交際","6","2"
"亦然","6","2"
"亳","6","5"
"人文類","6","1"
"人民幣","6","1"
"人群","6","4"
"人際","6","4"
"仁","6","3"
"今浯","6","1"
"仕紳","6","4"
"仗","6","4"
"仙山","6","2"
"代管","6","2"
"任意","6","3"
"伍","6","4"
"伴隨","6","5"
"伸及","6","1"
"住戶","6","4"
"作風","6","3"
"侍奉","6","2"
"依序爲","6","2"
"侵襲","6","5"
"俏皮話","6","1"
"信奉","6","4"
"信用","6","2"
"修理","6","5"
"修訂","6","3"
"俺","6","2"
"個案","6","1"
"倒地","6","3"
"倒楣","6","1"
"倡","6","2"
"假借","6","2"
"假如","6","3"
"偏向","6","3"
"偶像","6","3"
"傅","6","3"
"備戰","6","2"
"催化","6","3"
"傳奇性","6","3"
"傳聞","6","3"
"傳至","6","5"
"傷人","6","2"
"傾圯","6","4"
"僑團","6","1"
"僧","6","4"
"儀典","6","2"
"儒學","6","1"
"優點","6","5"
"允准","6","2"
"元始","6","1"
"元宵節","6","2"
"兄嫂","6","1"
"充足","6","4"
"先王","6","2"
"光彩","6","5"
"光景","6","2"
"光顯","6","3"
"兒","6","2"
"兜","6","2"
"內港","6","3"
"八九","6","4"
"八十一","6","4"
"八時","6","2"
"公卿","6","2"
"公布","6","3"
"公牛穴","6","1"
"公祭","6","3"
"公設","6","2"
"六月份","6","3"
"六萬","6","3"
"共享","6","5"
"兵防","6","4"
"其它","6","4"
"兼管","6","2"
"凝視","6","4"
"出國","6","3"
"出境","6","3"
"出產","6","3"
"分兵","6","2"
"分校","6","3"
"分頭","6","3"
"刊物","6","1"
"列為","6","3"
"初七","6","2"
"初二","6","2"
"初六","6","3"
"初十","6","5"
"別於","6","3"
"到任","6","2"
"制約","6","1"
"刺","6","3"
"前年","6","2"
"前言","6","4"
"前輩","6","4"
"前述","6","4"
"剛好","6","3"
"副總統","6","3"
"副總隊長","6","1"
"副議長","6","2"
"割","6","5"
"剿平","6","1"
"劉丶洪","6","2"
"加入","6","3"
"劣勢","6","2"
"助理","6","4"
"勇士","6","3"
"勇氣","6","4"
"勉勵話","6","2"
"動態","6","3"
"動手","6","2"
"勘察","6","3"
"勝景","6","3"
"勝蹟","6","3"
"勤儉","6","3"
"勤奮","6","4"
"匠師","6","2"
"匪徒","6","4"
"十來","6","3"
"十數","6","4"
"千里迢迢","6","3"
"卅二","6","3"
"卅八","6","2"
"卅六","6","3"
"半數","6","3"
"卓越","6","3"
"協力","6","3"
"協同","6","1"
"協定","6","1"
"南側","6","3"
"南界","6","2"
"南端","6","3"
"南郊","6","3"
"占地","6","3"
"即位","6","3"
"卿","6","2"
"厲害","6","4"
"反映出","6","4"
"叔叔","6","3"
"取決","6","4"
"受害","6","2"
"受封","6","3"
"叢談","6","1"
"古意","6","2"
"古晉","6","1"
"叨","6","4"
"只得","6","3"
"可信","6","4"
"可口","6","3"
"台地","6","2"
"台座","6","1"
"台灣化","6","2"
"台灣爲","6","3"
"台獨","6","2"
"合夥","6","2"
"合組","6","1"
"吉凶","6","3"
"同學","6","3"
"同心","6","2"
"名士","6","3"
"吳府","6","1"
"吳淞口","6","1"
"吸引力","6","3"
"呂厝村","6","2"
"呂基炮","6","1"
"呈報","6","4"
"周全斌","6","2"
"哀","6","3"
"品種","6","3"
"員外","6","1"
"唇齒","6","4"
"唐高宗","6","2"
"啄食","6","3"
"商港","6","2"
"善意","6","3"
"善盡","6","3"
"喜慶","6","4"
"嘉廄","6","1"
"嚇","6","3"
"四十一","6","4"
"四十分","6","1"
"四千餘","6","1"
"四百餘","6","4"
"四肢","6","1"
"四萬","6","2"
"四週","6","3"
"回收","6","3"
"回返","6","3"
"固然","6","6"
"國公","6","2"
"國子安","6","1"
"國有","6","1"
"圓木","6","1"
"圓環","6","2"
"圖報","6","2"
"圖象","6","3"
"土筆仔","6","1"
"在地","6","4"
"在意","6","5"
"地主","6","3"
"地利","6","3"
"地標","6","3"
"地步","6","5"
"地爲","6","3"
"坐化","6","3"
"垂釣","6","2"
"型","6","3"
"埋設","6","3"
"城村","6","1"
"執著","6","1"
"培育","6","3"
"培養","6","4"
"堂構","6","2"
"堅硬","6","2"
"報復","6","4"
"塔后","6","2"
"墓亭","6","1"
"墓碑","6","3"
"墨","6","5"
"墾拓","6","1"
"壇","6","2"
"壓制","6","3"
"壯","6","4"
"壯大","6","4"
"壯志","6","5"
"外快","6","3"
"外緣","6","2"
"夜月","6","1"
"大功","6","2"
"大勢","6","4"
"大墱","6","6"
"大嶢","6","1"
"大成","6","3"
"大振","6","3"
"大敗","6","3"
"大皮","6","1"
"大眾","6","1"
"大自然","6","4"
"大道公","6","3"
"大部","6","2"
"大限","6","1"
"天堂","6","4"
"天尊","6","2"
"天府","6","2"
"天津","6","2"
"天門","6","4"
"天順","6","1"
"太傅","6","2"
"太常寺卿","6","1"
"夫婿","6","2"
"奎星","6","3"
"女孩子","6","2"
"好了","6","2"
"好玩","6","3"
"妖魔","6","1"
"姓源","6","2"
"姪","6","2"
"姪女","6","3"
"姻緣","6","3"
"媲美","6","2"
"媽祖宮","6","4"
"嫁出去","6","2"
"嫁給","6","3"
"嬉戲","6","2"
"子午厝","6","1"
"孜孜","6","3"
"孝穆","6","1"
"孝順","6","2"
"孟","6","4"
"孟偉","6","4"
"孤忠","6","1"
"孫中山","6","3"
"學得","6","3"
"安乎","6","4"
"安岐林","6","2"
"安得","6","3"
"安撫","6","3"
"安縣志","6","2"
"完畫","6","1"
"宏觀","6","4"
"宗師","6","3"
"宗廟","6","2"
"官銜","6","1"
"宦","6","2"
"家事","6","2"
"家門","6","4"
"寅申厝","6","1"
"富可敵國","6","3"
"寒川","6","1"
"寓居","6","4"
"寡婦","6","3"
"寢食難安","6","3"
"實有","6","4"
"寧謐","6","1"
"寨","6","3"
"審査","6","2"
"寫道","6","2"
"寶貴","6","3"
"封賜","6","2"
"射出","6","2"
"將軍廟","6","1"
"專用","6","3"
"專長","6","5"
"小便宜","6","1"
"小時候","6","3"
"小販","6","4"
"尪","6","1"
"就近","6","3"
"尾巴","6","2"
"屈","6","3"
"屋簷","6","5"
"屏","6","3"
"山外村","6","3"
"山峯","6","1"
"山長","6","2"
"山麓","6","3"
"岌令營","6","1"
"岌門市","6","1"
"岳神","6","2"
"崇高","6","4"
"巡哨","6","3"
"巡狩","6","3"
"巡禮","6","4"
"巢","6","1"
"工廠","6","2"
"巧妙","6","3"
"巨族","6","2"
"巷路","6","1"
"市里","6","4"
"帝君","6","3"
"師長","6","3"
"帶兵","6","4"
"帶回","6","4"
"常人","6","4"
"干戈","6","3"
"干涉","6","2"
"平生","6","2"
"年久失修","6","4"
"年少","6","4"
"年年","6","4"
"幸好","6","3"
"幸運","6","3"
"幼兒","6","2"
"幼時","6","4"
"庇蔭","6","3"
"床","6","4"
"序班","6","1"
"底定","6","3"
"底座","6","3"
"庭園","6","3"
"廄","6","1"
"廟名","6","4"
"廣爲","6","3"
"廣闊","6","3"
"建研所","6","1"
"建築業","6","1"
"廿七日","6","2"
"廿三","6","2"
"廿六","6","3"
"廿四日","6","2"
"式樣","6","3"
"引導","6","5"
"張國治","6","2"
"張天師","6","3"
"張本","6","1"
"張質","6","1"
"彭亨","6","1"
"影響到","6","4"
"後宮","6","3"
"得不償失","6","1"
"循環","6","3"
"徵收","6","3"
"必備","6","5"
"忘記","6","3"
"忙著","6","3"
"忠義廟","6","1"
"忠貞","6","4"
"怎","6","5"
"思維","6","2"
"急速","6","4"
"怨","6","2"
"怪","6","3"
"恃","6","3"
"恰","6","5"
"悉數","6","3"
"悟江","6","2"
"惡鬼","6","3"
"想必","6","3"
"愚","6","3"
"感人","6","4"
"慈德宮","6","4"
"態勢","6","3"
"慘遭","6","2"
"慮","6","3"
"慶林","6","1"
"憂","6","4"
"憲法","6","2"
"應邀","6","3"
"懷遠","6","2"
"成家","6","4"
"截然不同","6","4"
"戰功","6","4"
"戰果","6","2"
"戶官","6","3"
"扁平","6","2"
"手抄","6","3"
"才華","6","3"
"打扮","6","2"
"打響","6","2"
"托","6","2"
"扛","6","4"
"批發","6","2"
"批評人","6","1"
"扼守","6","5"
"承平","6","2"
"抗敵","6","3"
"抗議","6","4"
"折衷","6","4"
"抵禦","6","3"
"拉近","6","2"
"拚","6","4"
"持久","6","4"
"指派","6","5"
"指涉","6","1"
"指點","6","5"
"按察","6","3"
"挑剔","6","3"
"捨不得","6","2"
"掀開","6","3"
"掃","6","3"
"掃墓","6","2"
"授階","6","1"
"掉","6","2"
"掘出","6","4"
"掠","6","2"
"接下來","6","3"
"接到","6","4"
"接收","6","3"
"接納","6","4"
"接續","6","5"
"接見","6","2"
"推算","6","4"
"提倡","6","5"
"提刑","6","1"
"提及","6","4"
"提攜","6","1"
"提標館","6","2"
"提督衙","6","5"
"提醒","6","5"
"換取","6","4"
"援例","6","3"
"損壞","6","2"
"搭乘","6","3"
"撤軍論","6","2"
"撫恤","6","2"
"撰述","6","3"
"撲","6","4"
"操練","6","3"
"擲","6","3"
"擺置","6","1"
"擺脫","6","2"
"收人","6","4"
"改寫","6","2"
"改由","6","3"
"改良","6","4"
"改葬","6","1"
"攻下","6","2"
"攻陷","6","3"
"放大","6","2"
"放置","6","6"
"政令","6","3"
"政壇","6","1"
"故此","6","3"
"效用","6","3"
"效益","6","4"
"救國軍","6","1"
"敕","6","4"
"敘事","6","1"
"教室","6","3"
"教材","6","3"
"散佚","6","2"
"敬畏","6","4"
"文史","6","2"
"文鈔","6","6"
"斗宿","6","1"
"斜坡","6","1"
"新人","6","2"
"新任","6","4"
"新嫁娘","6","1"
"新竹縣","6","1"
"新興","6","4"
"新莊","6","4"
"新鮮","6","3"
"於焉","6","4"
"旅汶萊","6","1"
"日寇","6","3"
"明日","6","3"
"明江","6","3"
"明洪","6","3"
"明清","6","3"
"明瞭","6","4"
"易於","6","4"
"昔年","6","5"
"春分","6","3"
"春節","6","4"
"晨","6","4"
"普遍性","6","3"
"暇","6","1"
"暗","6","3"
"暱稱","6","1"
"曲牌","6","1"
"書局","6","4"
"最愛","6","3"
"會見","6","4"
"月光","6","3"
"有利於","6","3"
"有心人","6","4"
"有志","6","4"
"朋","6","3"
"服","6","4"
"朔","6","2"
"朝拜","6","3"
"期限","6","4"
"木塊","6","3"
"木本","6","2"
"末葉","6","3"
"朱王爺","6","1"
"李乾朗","6","3"
"李俊","6","2"
"杏","6","2"
"東主","6","2"
"東北部","6","3"
"東半島","6","2"
"東印度","6","3"
"東征","6","3"
"東榮","6","1"
"東珩","6","3"
"枋廊業","6","1"
"林彥萃","6","1"
"林釬","6","2"
"架身","6","1"
"校務","6","2"
"株","6","5"
"核心","6","3"
"根基","6","2"
"栽植","6","2"
"梁氏","6","3"
"梅嶺","6","1"
"械鬥","6","3"
"業於","6","2"
"業餘","6","4"
"榕園","6","5"
"槍","6","5"
"樂觀","6","3"
"樂趣","6","4"
"標榜","6","4"
"樞紐","6","1"
"機","6","3"
"機率","6","2"
"機車","6","4"
"橫樑","6","3"
"檢視","6","3"
"權責","6","3"
"欠缺","6","4"
"次序","6","4"
"次數","6","4"
"欣賞","6","5"
"歐","6","1"
"歐厝村","6","4"
"歐洲","6","3"
"正朔","6","2"
"正當","6","4"
"正直","6","5"
"武進士","6","2"
"歷歷","6","5"
"歸僑","6","2"
"死活","6","1"
"殘存","6","4"
"殿堂","6","3"
"毀壞","6","5"
"母島","6","1"
"母雞","6","3"
"每日","6","4"
"比不上","6","3"
"比擬","6","6"
"比較詞","6","1"
"毗連","6","5"
"民不聊生","6","3"
"民俗村","6","2"
"民宿","6","1"
"氣概","6","4"
"水果","6","1"
"水缸","6","1"
"永春縣","6","2"
"求得","6","2"
"汝南","6","1"
"沖射","6","1"
"河山","6","3"
"治績","6","1"
"泊","6","3"
"泗湖村","6","3"
"注意到","6","4"
"洗馬溪","6","1"
"津津樂道","6","4"
"洪水木","6","1"
"活潑","6","3"
"派兵","6","3"
"流離","6","5"
"浪","6","4"
"浪潮","6","2"
"海嶠","6","1"
"海邦","6","4"
"消耗","6","4"
"淚","6","4"
"淡季","6","1"
"淡泊","6","4"
"混淆","6","4"
"清音","6","6"
"湖下","6","3"
"溍江","6","1"
"源於","6","4"
"源自","6","2"
"源頭","6","3"
"滴足","6","2"
"漂亮","6","2"
"漆","6","3"
"漢影雲根","6","2"
"漫長","6","3"
"澎島","6","1"
"濟","6","2"
"濟陽","6","2"
"炭","6","1"
"為害","6","3"
"焚掠","6","4"
"無助","6","3"
"無可","6","3"
"無名英雄","6","2"
"無幾","6","5"
"無損","6","3"
"無聊","6","1"
"無能","6","4"
"無邊","6","4"
"熱門","6","3"
"營業","6","1"
"營運","6","4"
"爭議","6","3"
"爲例","6","3"
"爲明","6","4"
"爲本","6","4"
"爸","6","3"
"牆角","6","4"
"牆面","6","5"
"牛車","6","2"
"牲畜","6","4"
"特出","6","2"
"特製","6","3"
"犬","6","4"
"狹","6","4"
"獄","6","3"
"獎勵","6","2"
"獨步","6","3"
"獲准","6","3"
"獲取","6","3"
"玉皇大帝","6","2"
"王子","6","2"
"王猷","6","4"
"珍藏","6","3"
"理學","6","4"
"理應","6","3"
"理所當然","6","3"
"生於","6","2"
"生病","6","3"
"產權","6","4"
"用力","6","5"
"田埔","6","2"
"男性","6","4"
"當事人","6","1"
"痛苦","6","4"
"登基","6","3"
"登山","6","3"
"白天","6","2"
"白沙鄉","6","1"
"白灰","6","3"
"百齡","6","1"
"盛典","6","4"
"盛大","6","3"
"盡量","6","4"
"監事","6","2"
"監督","6","3"
"盧公","6","3"
"目睭","6","1"
"相得益彰","6","3"
"省主席","6","3"
"看中","6","3"
"看似","6","3"
"看風水","6","3"
"眷村","6","2"
"督導","6","5"
"矢","6","4"
"短暫","6","3"
"矮","6","3"
"石條","6","4"
"石油","6","2"
"石窖","6","3"
"石罅","6","1"
"石鼓","6","3"
"研究丶","6","5"
"砲台","6","5"
"確立","6","3"
"確認","6","4"
"磚","6","4"
"社稷","6","3"
"祖國","6","2"
"神化","6","4"
"神龕","6","3"
"祠宇","6","2"
"祠廟","6","4"
"禎","6","2"
"福安","6","3"
"禮俗","6","5"
"禮儀","6","4"
"禮樂","6","3"
"禮部","6","3"
"秉持","6","5"
"秋分","6","3"
"科長","6","3"
"秘書長","6","3"
"移入","6","5"
"稍微","6","3"
"種田","6","5"
"究","6","2"
"穿梭","6","5"
"窄","6","4"
"竅門","6","3"
"立春","6","2"
"立法委員","6","2"
"立體","6","4"
"章偉義","6","1"
"童子","6","3"
"竹","6","5"
"第一線","6","2"
"第八","6","5"
"第十三","6","2"
"筷子","6","2"
"箴言","6","3"
"粗估","6","1"
"粥","6","1"
"粽子","6","2"
"精細","6","3"
"糊紙","6","1"
"糾紛","6","4"
"紀遺","6","2"
"紂王","6","2"
"紅十字會","6","3"
"紅派","6","1"
"紅羅村","6","1"
"納","6","4"
"紛亂","6","3"
"素有","6","5"
"紡紗","6","3"
"索引","6","2"
"索性","6","5"
"細分","6","3"
"細心","6","2"
"終年","6","5"
"終身","6","3"
"組團","6","1"
"組長","6","3"
"結下","6","3"
"結交","6","1"
"結晶","6","3"
"絕大多數","6","4"
"絕活","6","1"
"經濟力","6","4"
"綜建","6","3"
"綿綿","6","6"
"緣","6","3"
"編策","6","1"
"縣民","6","2"
"縣籍","6","4"
"縣議會","6","3"
"總人口","6","1"
"總務","6","3"
"總戎","6","2"
"總算","6","4"
"總部","6","2"
"缸","6","3"
"缺失","6","4"
"署","6","3"
"美侖美奐","6","3"
"美名","6","2"
"美觀","6","3"
"羨慕","6","4"
"義父","6","1"
"翁姓","6","4"
"翰林","6","3"
"考古","6","2"
"考慮到","6","2"
"考究","6","4"
"考試","6","4"
"考量","6","3"
"耕種","6","4"
"聯美","6","1"
"職員","6","2"
"肅穆","6","5"
"肖","6","3"
"肚","6","4"
"肚子","6","2"
"胡宗憲","6","1"
"臚魚","6","1"
"臨終","6","2"
"自信","6","5"
"自動","6","6"
"自己人","6","3"
"自殺","6","4"
"自滿","6","5"
"自許","6","3"
"舀","6","2"
"舉世","6","4"
"舉族","6","2"
"舊居","6","2"
"航線","6","3"
"船主","6","4"
"船團","6","2"
"船隊","6","3"
"色系","6","3"
"芥菜","6","3"
"花木","6","3"
"花草","6","6"
"芽籠","6","1"
"若要","6","3"
"苦楚","6","4"
"英國人","6","2"
"英屬","6","1"
"茶葉","6","3"
"草案","6","2"
"草率","6","4"
"荒島","6","1"
"荷人","6","2"
"荼毒","6","2"
"莫過於","6","3"
"菜色","6","2"
"華夷","6","2"
"華府","6","1"
"華族","6","1"
"萬分","6","5"
"萬千","6","2"
"萬安監","6","2"
"萵人","6","2"
"萵曆","6","2"
"落款","6","3"
"落籍","6","5"
"葉章湖","6","1"
"葉飛","6","1"
"著稱","6","4"
"著績","6","4"
"蓮河","6","3"
"蔡家","6","2"
"蔡平立","6","1"
"蔣介石","6","1"
"薛永黍","6","1"
"薛沙","6","2"
"藝人","6","2"
"藥井","6","4"
"蘇丶陳","6","5"
"蘇提督","6","2"
"蘊涵","6","3"
"虎豹","6","1"
"處世","6","4"
"蛋","6","3"
"蜈蚣","6","3"
"蜿蜓","6","5"
"行家","6","1"
"行程","6","4"
"行誼","6","2"
"裁撤","6","3"
"製稱","6","1"
"西內","6","1"
"西方村","6","2"
"要是","6","3"
"要職","6","1"
"見面","6","3"
"規矩","6","5"
"覓得","6","4"
"觀世音","6","1"
"觀音亭","6","3"
"解嘲","6","2"
"解智","6","2"
"言語","6","3"
"言談","6","1"
"計畫性","6","1"
"計盡","6","4"
"計較","6","2"
"討好","6","3"
"訓","6","3"
"託付","6","1"
"訣竅","6","2"
"設想","6","3"
"設於","6","2"
"許丶","6","2"
"許及邦","6","1"
"許維民","6","3"
"訴説","6","4"
"評","6","1"
"評事","6","2"
"試圖","6","2"
"詩詞","6","3"
"語氣","6","3"
